date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:03:36	36484/36484	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-8e84%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.ttf	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.ttf	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:39	81482/81482	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.svg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.svg	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:42	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-1339c%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/themify9f24.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:48	546548/546548	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-856f4%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfont.ttf?v=3.6.95	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfontbd7d.ttf	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:50	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-1339c%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/themify.eot?	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/themifyd41d.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:51	56108/56108	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-db2c%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/themify9f24.woff	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:59	78584/78584	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-132f8%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/themify9f24.ttf	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:04:20	263468/263468	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-4052c%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfont.woff?v=3.6.95	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfontbd7d.woff	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:04:31	177/177	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Apr%202020%2013:38:31%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/images/bg-pattern.png	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/bg-pattern.7e.delayed	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/style.css)
21:04:33	4192704/4192704	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfont.svg?v=3.6.95	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfontbd7d.svg	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:04:34	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/themify9f24.svg	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:04:49	4909/4909	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-132d%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/users/user-1.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/users/user-1.jpg	(from https://themesdesign.in/stexo/layouts/vertical/email-inbox.html)
21:04:50	41180/41180	---M--	200	added ('OK')	image/png	etag:%225d31b167-a0dc%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/error.png	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/error.png	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/style.css)
21:04:50	4616/4616	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-1208%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/users/user-7.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/users/user-7.jpg	(from https://themesdesign.in/stexo/layouts/vertical/email-inbox.html)
21:04:50	5842/5842	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-16d2%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/users/user-9.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/users/user-9.jpg	(from https://themesdesign.in/stexo/layouts/vertical/email-inbox.html)
21:04:51	3262/3262	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-cbe%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/users/user-8.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/users/user-8.jpg	(from https://themesdesign.in/stexo/layouts/vertical/email-inbox.html)
21:04:56	51216/51216	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-c810%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/small/img-7.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/small/img-7.jpg	(from https://themesdesign.in/stexo/layouts/vertical/email-read.html)
21:04:56	67228/67228	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-1069c%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/small/img-4.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/small/img-4.jpg	(from https://themesdesign.in/stexo/layouts/vertical/email-read.html)
21:04:56	15455/15455	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/summernote/summernote-bs4.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/summernote/summernote-bs4.css	(from https://themesdesign.in/stexo/layouts/vertical/email-compose.html)
21:04:58	13709/13709	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/fullcalendar/css/fullcalendar.min.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/fullcalendar/css/fullcalendar.min.css	(from https://themesdesign.in/stexo/layouts/vertical/calendar.html)
21:04:58	102813/102813	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/summernote/summernote-bs4.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/summernote/summernote-bs4.min.js	(from https://themesdesign.in/stexo/layouts/vertical/email-compose.html)
21:04:58	58014/58014	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-e29e%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/small/img-3.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/small/img-3.jpg	(from https://themesdesign.in/stexo/layouts/vertical/email-read.html)
21:05:00	139009/139009	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/moment/moment.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/moment/moment.js	(from https://themesdesign.in/stexo/layouts/vertical/calendar.html)
21:05:01	240427/240427	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/jquery-ui/jquery-ui.min.js	(from https://themesdesign.in/stexo/layouts/vertical/calendar.html)
21:05:01	6451/6451	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/calendar-init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/calendar-init.js	(from https://themesdesign.in/stexo/layouts/vertical/calendar.html)
21:05:01	3780/3780	---M--	200	added ('OK')	image/png	etag:%225d31b167-ec4%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/logo-dark.png	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/logo-dark.png	(from https://themesdesign.in/stexo/layouts/vertical/pages-invoice.html)
21:05:04	118884/118884	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/fullcalendar/js/fullcalendar.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/fullcalendar/js/fullcalendar.min.js	(from https://themesdesign.in/stexo/layouts/vertical/calendar.html)
21:05:04	3881/3881	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/countdown/jquery.countdown.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/countdown/jquery.countdown.min.js	(from https://themesdesign.in/stexo/layouts/vertical/pages-comingsoon.html)
21:05:05	1275/1275	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/countdown.int.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/countdown.int.js	(from https://themesdesign.in/stexo/layouts/vertical/pages-comingsoon.html)
21:05:06	59733/59733	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-e955%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/small/img-1.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/small/img-1.jpg	(from https://themesdesign.in/stexo/layouts/vertical/ui-cards.html)
21:05:07	58502/58502	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-e486%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/small/img-5.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/small/img-5.jpg	(from https://themesdesign.in/stexo/layouts/vertical/ui-cards.html)
21:05:09	294551/294551	---M--	200	added ('OK')	image/png	etag:%225d31b167-47e97%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/maintenance-img.png	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/maintenance-img.png	(from https://themesdesign.in/stexo/layouts/vertical/pages-maintenance.html)
21:05:10	53500/53500	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-d0fc%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/small/img-2.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/small/img-2.jpg	(from https://themesdesign.in/stexo/layouts/vertical/ui-cards.html)
21:05:42	11276/11276	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/alertify/js/alertify.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/alertify/js/alertify.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-alertify.html)
21:05:44	6596/6596	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/alertify-init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/alertify-init.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-alertify.html)
21:05:44	210/210	---M--	200	added ('OK')	text/css	etag:%225d31b167-d2%22	https://themesdesign.in/stexo/layouts/plugins/bootstrap-rating/bootstrap-rating.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-rating/bootstrap-rating.css	(from https://themesdesign.in/stexo/layouts/vertical/advanced-rating.html)
21:05:44	3734/3734	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-rating/bootstrap-rating.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-rating/bootstrap-rating.min.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-rating.html)
21:05:45	1408/1408	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/rating-init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/rating-init.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-rating.html)
21:05:45	4218/4218	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/nestable/jquery.nestable.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/nestable/jquery.nestable.css	(from https://themesdesign.in/stexo/layouts/vertical/advanced-nestable.html)
21:05:45	17965/17965	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/nestable/jquery.nestable.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/nestable/jquery.nestable.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-nestable.html)
21:05:46	1762/1762	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/nestable-init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/nestable-init.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-nestable.html)
21:05:46	13296/13296	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/ion-rangeslider/css/ion.rangeSlider.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/ion-rangeslider/css/ion.rangeSlider.css	(from https://themesdesign.in/stexo/layouts/vertical/advanced-rangeslider.html)
21:05:47	41127/41127	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/ion-rangeslider/js/ion.rangeSlider.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-rangeslider.html)
21:05:47	2467/2467	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/rangeslider-init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/rangeslider-init.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-rangeslider.html)
21:05:48	35156/35156	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/sweet-alert2/sweetalert2.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/sweet-alert2/sweetalert2.css	(from https://themesdesign.in/stexo/layouts/vertical/advanced-sweet-alert.html)
21:05:48	24431/24431	---M--	200	added ('OK')	image/png	etag:%225d31b167-5f6f%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/restaurant.png	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/restaurant.png	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/style.css)
21:05:48	37600/37600	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/sweet-alert2/sweetalert2.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/sweet-alert2/sweetalert2.min.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-sweet-alert.html)
21:05:49	8008/8008	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/sweet-alert.init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/sweet-alert.init.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-sweet-alert.html)
21:05:49	6951/6951	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/magnific-popup/magnific-popup.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/magnific-popup/magnific-popup.css	(from https://themesdesign.in/stexo/layouts/vertical/advanced-lightbox.html)
21:05:50	20216/20216	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/magnific-popup/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/magnific-popup/jquery.magnific-popup.min.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-lightbox.html)
21:05:50	2552/2552	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/lightbox.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/lightbox.js	(from https://themesdesign.in/stexo/layouts/vertical/advanced-lightbox.html)
21:05:51	41073/41073	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/parsleyjs/parsley.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/parsleyjs/parsley.min.js	(from https://themesdesign.in/stexo/layouts/vertical/form-validation.html)
21:05:51	4002/4002	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css	(from https://themesdesign.in/stexo/layouts/vertical/form-advanced.html)
21:05:51	15731/15731	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesdesign.in/stexo/layouts/vertical/form-advanced.html)
21:05:52	444/444	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	(from https://themesdesign.in/stexo/layouts/vertical/form-advanced.html)
21:05:52	18689/18689	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	(from https://themesdesign.in/stexo/layouts/vertical/form-advanced.html)
21:05:53	33599/33599	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesdesign.in/stexo/layouts/vertical/form-advanced.html)
21:05:53	4976/4976	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesdesign.in/stexo/layouts/vertical/form-advanced.html)
21:05:54	10960/10960	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	(from https://themesdesign.in/stexo/layouts/vertical/form-advanced.html)
21:05:54	4317/4317	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/form-advanced.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/form-advanced.js	(from https://themesdesign.in/stexo/layouts/vertical/form-advanced.html)
21:05:54	67104/67104	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-10620%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/small/img-6.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/small/img-6.jpg	(from https://themesdesign.in/stexo/layouts/vertical/ui-cards.html)
21:05:55	12587/12587	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/dropzone/dist/dropzone.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/dropzone/dist/dropzone.css	(from https://themesdesign.in/stexo/layouts/vertical/form-uploads.html)
21:05:56	63014/63014	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/dropzone/dist/dropzone.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/dropzone/dist/dropzone.js	(from https://themesdesign.in/stexo/layouts/vertical/form-uploads.html)
21:05:57	5302/5302	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/bootstrap-inputmask/bootstrap-inputmask.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/bootstrap-inputmask/bootstrap-inputmask.min.js	(from https://themesdesign.in/stexo/layouts/vertical/form-mask.html)
21:05:57	21202/21202	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/x-editable/css/bootstrap-editable.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/x-editable/css/bootstrap-editable.css	(from https://themesdesign.in/stexo/layouts/vertical/form-xeditable.html)
21:05:58	75909/75909	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/x-editable/js/bootstrap-editable.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/x-editable/js/bootstrap-editable.min.js	(from https://themesdesign.in/stexo/layouts/vertical/form-xeditable.html)
21:05:58	2105/2105	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/xeditable.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/xeditable.js	(from https://themesdesign.in/stexo/layouts/vertical/form-xeditable.html)
21:05:59	6862/6862	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/morris.init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/morris.init.js	(from https://themesdesign.in/stexo/layouts/vertical/charts-morris.html)
21:06:00	11508/11508	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/chartist/css/chartist.min.css	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/chartist/css/chartist.min.css	(from https://themesdesign.in/stexo/layouts/vertical/charts-chartist.html)
21:06:01	382733/382733	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/tinymce/tinymce.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/tinymce/tinymce.min.js	(from https://themesdesign.in/stexo/layouts/vertical/form-editors.html)
21:06:01	40214/40214	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/chartist/js/chartist.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/chartist/js/chartist.min.js	(from https://themesdesign.in/stexo/layouts/vertical/charts-chartist.html)
21:06:01	2571/2571	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/chartist/js/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/chartist/js/chartist-plugin-tooltip.min.js	(from https://themesdesign.in/stexo/layouts/vertical/charts-chartist.html)
21:06:01	8695/8695	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/chartist.init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/chartist.init.js	(from https://themesdesign.in/stexo/layouts/vertical/charts-chartist.html)
